game_id,date,home_team,away_team,home_score,away_score,run_diff,total_runs,target_home_win,home_recent_runs_avg,away_recent_runs_avg,home_recent_allowed_avg,away_recent_allowed_avg,home_season_runs_avg,away_season_runs_avg,home_season_allowed_avg,away_season_allowed_avg,recent_runs_avg_gap,recent_allowed_avg_gap,season_runs_avg_gap,season_allowed_avg_gap,recent_run_diff_gap,season_run_diff_gap,home_recent_10_win_rate,away_recent_10_win_rate,recent_10_win_rate_gap,home_rest_days,away_rest_days,rest_days_gap,venue_win_rate_gap,elo_diff
20190526WOSS0,2019-05-26,삼성,키움,4.0,3.0,1.0,7.0,1,6.4,5.2,5.6,4.8,4.9608,4.7593,6.7647,4.8333,1.2,-0.8,0.2015,-1.9314,0.4,-1.7298,0.6,0.5,0.1,1.0,1.0,0.0,-0.0741,-29.7334
20190528HTHH0,2019-05-28,한화,KIA,2.0,0.0,2.0,2.0,1,3.0,8.6,4.0,3.8,6.2115,4.7692,4.9038,5.2115,-5.6,-0.2,1.4423,0.3077,-5.8,1.75,0.3,0.8,-0.5,2.0,2.0,0.0,0.43,-15.3096
20190528KTSK0,2019-05-28,SK,KT,1.0,0.0,1.0,1.0,1,3.2,3.8,3.0,7.4,5.4423,4.5,4.6731,5.5741,-0.6,4.4,0.9423,0.901,3.8,1.8433,0.5,0.6,-0.1,2.0,2.0,0.0,0.3563,114.1727
20190528LGWO0,2019-05-28,키움,LG,5.0,0.0,5.0,5.0,1,5.6,4.8,5.0,3.6,4.6909,4.5,4.8182,5.75,0.8,-1.4,0.1909,0.9318,-0.6,1.1227,0.5,0.4,0.1,2.0,2.0,0.0,0.0476,16.0546
20190528LTNC0,2019-05-28,NC,롯데,4.0,9.0,-5.0,13.0,0,3.8,4.2,3.8,6.2,4.1346,5.4717,4.1538,3.6226,-0.4,2.4,-1.3371,-0.5312,2.0,-1.8683,0.6,0.1,0.5,2.0,2.0,0.0,-0.34,141.7592
20190528SSOB0,2019-05-28,두산,삼성,4.0,1.0,3.0,5.0,1,3.0,5.4,3.0,5.6,4.5556,5.0385,3.9444,6.7115,-2.4,2.6,-0.4829,2.7671,0.2,2.2842,0.6,0.6,0.0,2.0,2.0,0.0,0.1911,84.1172
20190529HTHH0,2019-05-29,한화,KIA,1.0,3.0,-2.0,4.0,0,2.4,7.4,2.8,3.2,6.1321,4.717,4.8868,5.1132,-5.0,0.4,1.4151,0.2264,-4.6,1.6415,0.3,0.8,-0.5,1.0,1.0,0.0,0.1046,5.5711
20190529KTSK0,2019-05-29,SK,KT,6.0,8.0,-2.0,14.0,0,3.0,3.2,3.0,7.4,5.4906,4.4727,4.6981,5.4909,-0.2,4.4,1.0178,0.7928,4.2,1.8106,0.5,0.5,0.0,1.0,1.0,0.0,0.3467,127.8272
20190529LGWO0,2019-05-29,키움,LG,2.0,4.0,-2.0,6.0,0,5.8,4.8,4.6,4.2,4.6429,4.566,4.7857,5.7547,1.0,-0.4,0.0768,0.969,0.6,1.0458,0.6,0.4,0.2,1.0,1.0,0.0,0.0111,35.1311
20190529LTNC0,2019-05-29,NC,롯데,8.0,6.0,2.0,14.0,1,4.2,5.0,4.8,5.8,4.1321,5.4259,4.1132,3.5926,-0.8,1.0,-1.2939,-0.5206,0.2,-1.8145,0.6,0.2,0.4,1.0,1.0,0.0,-0.3289,114.0234
20190529SSOB0,2019-05-29,두산,삼성,3.0,2.0,1.0,5.0,1,3.6,4.4,2.6,5.4,4.5818,5.0566,4.0182,6.7358,-0.8,2.8,-0.4748,2.7177,2.0,2.2429,0.6,0.6,0.0,1.0,1.0,0.0,0.1867,99.3674
20190530HTHH0,2019-05-30,한화,KIA,2.0,3.0,-1.0,5.0,0,2.4,7.4,3.0,3.2,6.0741,4.6481,4.9074,5.0741,-5.0,0.2,1.4259,0.1667,-4.8,1.5926,0.3,0.8,-0.5,1.0,1.0,0.0,0.0997,-14.7495
20190530KTSK0,2019-05-30,SK,KT,3.0,2.0,1.0,5.0,1,4.0,4.2,4.2,8.2,5.4259,4.4464,4.7963,5.4286,-0.2,4.0,0.9795,0.6323,3.8,1.6118,0.5,0.5,0.0,1.0,1.0,0.0,0.299,100.7838
20190530LGWO0,2019-05-30,키움,LG,3.0,6.0,-3.0,9.0,0,5.8,5.2,4.6,4.4,4.5965,4.5185,4.7193,5.7037,0.6,-0.2,0.078,0.9844,0.4,1.0624,0.5,0.4,0.1,1.0,1.0,0.0,0.0448,13.1156
20190530LTNC0,2019-05-30,NC,롯데,2.0,10.0,-8.0,12.0,0,5.0,6.0,5.6,6.8,4.1667,5.3455,4.0926,3.5636,-1.0,1.2,-1.1788,-0.529,0.2,-1.7077,0.6,0.2,0.4,1.0,1.0,0.0,-0.2815,127.6856
20190530SSOB0,2019-05-30,두산,삼성,1.0,2.0,-1.0,3.0,0,3.8,4.4,2.4,5.8,4.5536,5.1481,3.9821,6.6481,-0.6,3.4,-0.5946,2.666,2.8,2.0714,0.6,0.6,0.0,1.0,1.0,0.0,0.1762,113.7984
20190531WOHT0,2019-05-31,KIA,키움,3.0,2.0,1.0,5.0,1,6.6,4.4,2.6,4.8,4.6,4.5345,5.0364,4.7414,2.2,2.2,0.0655,-0.295,4.4,-0.2295,0.9,0.4,0.5,1.0,1.0,0.0,0.2354,-10.3689
20190531OBKT0,2019-05-31,KT,두산,3.0,2.0,1.0,5.0,1,3.6,3.4,7.4,2.0,4.4211,4.5088,5.3684,3.9298,0.2,-5.4,-0.0877,-1.4386,-5.2,-1.5263,0.5,0.5,0.0,1.0,1.0,0.0,-0.12,-124.1464
20190531NCLG0,2019-05-31,LG,NC,3.0,2.0,1.0,5.0,1,5.4,5.0,3.4,6.8,4.4909,4.1455,5.6364,4.0545,0.4,3.4,0.3455,-1.5818,3.8,-1.2364,0.5,0.5,0.0,1.0,1.0,0.0,0.0,-11.403
20190531HHSK0,2019-05-31,SK,한화,2.0,1.0,1.0,3.0,1,3.8,2.0,4.2,3.0,5.3636,6.0,4.7636,4.8727,1.8,-1.2,-0.6364,0.1091,0.6,-0.5273,0.6,0.2,0.4,1.0,1.0,0.0,0.0542,124.8787
20190531SSLT0,2019-05-31,롯데,삼성,6.0,1.0,5.0,7.0,1,6.4,3.8,6.2,4.0,5.2857,5.1636,3.5536,6.5455,2.6,-2.2,0.1221,2.9919,0.4,3.114,0.3,0.6,-0.3,1.0,1.0,0.0,0.0542,-83.7507
20190601WOHT0,2019-06-01,KIA,키움,0.0,4.0,-4.0,4.0,0,5.2,3.0,2.4,3.4,4.5357,4.4915,4.9821,4.7458,2.2,1.0,0.0442,-0.2364,3.2,-0.1922,0.9,0.3,0.6,1.0,1.0,0.0,-0.0591,10.2278
20190601OBKT0,2019-06-01,KT,두산,13.0,3.0,10.0,16.0,1,3.6,2.4,5.8,1.8,4.3448,4.431,5.3448,3.9655,1.2,-4.0,-0.0862,-1.3793,-2.8,-1.4655,0.5,0.4,0.1,1.0,1.0,0.0,-0.1154,-97.2894
20190601NCLG0,2019-06-01,LG,NC,5.0,1.0,4.0,6.0,1,4.8,3.4,2.8,6.0,4.6429,4.1607,5.5893,4.0,1.4,3.2,0.4821,-1.5893,4.6,-1.1071,0.6,0.4,0.2,1.0,1.0,0.0,0.0,9.2532
20190601HHSK0,2019-06-01,SK,한화,0.0,6.0,-6.0,6.0,0,2.8,1.4,2.4,2.0,5.2857,5.9643,4.7679,4.7857,1.4,-0.4,-0.6786,0.0179,1.0,-0.6607,0.7,0.2,0.5,1.0,1.0,0.0,0.0172,137.9845
20190601SSLT0,2019-06-01,롯데,삼성,5.0,2.0,3.0,7.0,1,6.6,2.0,5.2,3.4,5.2456,5.1607,3.7193,6.4643,4.6,-1.8,0.0849,2.745,2.8,2.8299,0.4,0.6,-0.2,1.0,1.0,0.0,0.0172,-59.0209
20190602WOHT0,2019-06-02,KIA,키움,5.0,6.0,-1.0,11.0,0,1.8,3.2,2.2,2.6,4.5614,4.55,4.8947,4.7167,-1.4,0.4,0.0114,-0.1781,-1.0,-0.1667,0.8,0.4,0.4,1.0,1.0,0.0,-0.0563,-10.3608
20190602OBKT0,2019-06-02,KT,두산,4.0,7.0,-3.0,11.0,0,5.2,2.6,3.0,4.2,4.3559,4.4407,5.3559,3.9322,2.6,1.2,-0.0847,-1.4237,3.8,-1.5085,0.5,0.4,0.1,1.0,1.0,0.0,-0.1481,-71.8309
20190602NCLG0,2019-06-02,LG,NC,1.0,4.0,-3.0,5.0,0,3.6,3.4,2.6,6.6,4.6316,4.1053,5.614,4.0,0.2,4.0,0.5263,-1.614,4.2,-1.0877,0.7,0.3,0.4,1.0,1.0,0.0,0.0,28.7207
20190602HHSK0,2019-06-02,SK,한화,5.0,2.0,3.0,7.0,1,2.4,2.4,3.4,1.6,5.2632,5.9649,4.7018,4.7895,0.0,-1.8,-0.7018,0.0877,-1.8,-0.614,0.6,0.3,0.3,1.0,1.0,0.0,0.0172,110.4343
20190602SSLT0,2019-06-02,롯데,삼성,3.0,8.0,-5.0,11.0,0,7.2,1.6,3.4,3.8,5.2759,5.1228,3.7241,6.4912,5.6,0.4,0.1531,2.7671,6.0,2.9201,0.5,0.5,0.0,1.0,1.0,0.0,0.0506,-35.6557
20190604OBHT0,2019-06-04,KIA,두산,2.0,7.0,-5.0,9.0,0,2.8,3.2,3.0,4.8,4.5172,4.4,4.8966,3.8833,-0.4,1.8,0.1172,-1.0132,1.4,-0.896,0.7,0.5,0.2,2.0,2.0,0.0,-0.4857,-91.486
20190604KTLG0,2019-06-04,LG,KT,8.0,4.0,4.0,12.0,1,3.8,6.0,2.4,4.2,4.6207,4.3167,5.6552,5.3833,-2.2,1.8,0.304,-0.2718,-0.4,0.0322,0.7,0.4,0.3,2.0,2.0,0.0,-0.0729,33.2107
20190604NCSS0,2019-06-04,삼성,NC,3.0,1.0,2.0,4.0,1,3.0,3.4,3.6,5.0,5.0862,4.1724,6.4138,4.0,-0.4,1.4,0.9138,-2.4138,1.0,-1.5,0.5,0.4,0.1,2.0,2.0,0.0,-0.0939,-22.7318
20190604SKWO0,2019-06-04,키움,SK,1.0,2.0,-1.0,3.0,0,3.4,3.2,3.6,3.8,4.5246,5.1897,4.6557,4.6724,0.2,0.2,-0.6651,0.0167,0.4,-0.6484,0.4,0.6,-0.2,2.0,2.0,0.0,-0.0357,-70.6131
20190604HHLT0,2019-06-04,롯데,한화,3.0,2.0,1.0,5.0,1,6.0,2.4,4.2,2.6,5.3051,5.8793,3.6949,4.7414,3.6,-1.6,-0.5742,1.0465,2.0,0.4722,0.5,0.3,0.2,2.0,2.0,0.0,-0.0323,-22.5652
20190605OBHT0,2019-06-05,KIA,두산,4.0,5.0,-1.0,9.0,0,2.6,4.0,4.2,4.8,4.4746,4.4262,4.8644,3.8525,-1.4,0.6,0.0483,-1.0119,-0.8,-0.9636,0.6,0.6,0.0,1.0,1.0,0.0,-0.5028,-106.3381
20190605KTLG0,2019-06-05,LG,KT,9.0,2.0,7.0,11.0,1,4.6,5.2,2.8,4.6,4.5763,4.3115,5.7119,5.377,-0.6,1.8,0.2648,-0.3348,1.2,-0.07,0.7,0.3,0.4,1.0,1.0,0.0,-0.0725,51.3047
20190605NCSS0,2019-06-05,삼성,NC,4.0,3.0,1.0,7.0,1,3.2,2.0,3.2,4.4,5.0508,4.2542,6.4068,3.9661,1.2,1.2,0.7966,-2.4407,2.4,-1.6441,0.5,0.3,0.2,1.0,1.0,0.0,-0.1256,-1.4252
20190605SKWO0,2019-06-05,키움,SK,2.0,6.0,-4.0,8.0,0,3.2,2.4,3.2,2.4,4.5161,5.1525,4.629,4.661,0.8,-0.8,-0.6364,0.032,0.0,-0.6044,0.4,0.7,-0.3,1.0,1.0,0.0,-0.0011,-86.6033
20190605HHLT0,2019-06-05,롯데,한화,3.0,6.0,-3.0,9.0,0,5.4,2.6,3.0,2.6,5.3,5.8136,3.7,4.7627,2.8,-0.4,-0.5136,1.0627,2.4,0.5492,0.6,0.3,0.3,1.0,1.0,0.0,0.0,-1.2681
20190606OBHT0,2019-06-06,KIA,두산,12.0,3.0,9.0,15.0,1,2.8,4.8,4.8,5.2,4.5,4.3871,4.8333,3.8871,-2.0,0.4,0.1129,-0.9462,-1.6,-0.8333,0.5,0.7,-0.2,1.0,1.0,0.0,-0.4542,-120.401
20190606KTLG0,2019-06-06,LG,KT,8.0,7.0,1.0,15.0,1,5.2,5.2,2.6,5.8,4.6167,4.4355,5.75,5.3387,0.0,3.2,0.1812,-0.4113,3.2,-0.2301,0.8,0.3,0.5,1.0,1.0,0.0,-0.1014,68.3727
20190606NCSS0,2019-06-06,삼성,NC,6.0,0.0,6.0,6.0,1,3.6,2.2,3.6,3.2,5.0167,4.3167,6.3667,4.0167,1.4,-0.4,0.7,-2.35,1.0,-1.65,0.6,0.3,0.3,1.0,1.0,0.0,-0.1552,18.6569
20190606SKWO0,2019-06-06,키움,SK,6.0,2.0,4.0,8.0,1,3.0,3.0,3.2,2.4,4.5397,5.0667,4.5556,4.6833,0.0,-0.8,-0.527,0.1278,-0.8,-0.3992,0.3,0.7,-0.4,1.0,1.0,0.0,0.0312,-101.7188
20190606HHLT0,2019-06-06,롯데,한화,3.0,4.0,-1.0,7.0,0,4.0,3.4,3.8,2.6,5.2623,5.8167,3.8361,4.7167,0.6,-1.2,-0.5544,0.8806,-0.6,0.3262,0.5,0.3,0.2,1.0,1.0,0.0,-0.0303,-21.1951
20190607HTNC0,2019-06-07,NC,KIA,2.0,1.0,1.0,3.0,1,1.8,4.6,3.8,5.0,4.2787,4.4918,4.0,4.8033,-2.8,1.2,-0.2131,0.8033,-1.6,0.5902,0.2,0.5,-0.3,1.0,1.0,0.0,0.1233,0.8382
20190607LTKT0,2019-06-07,KT,롯데,2.0,1.0,1.0,3.0,1,6.0,3.4,7.0,4.4,4.381,5.2903,5.2857,3.7903,2.6,-2.6,-0.9094,-1.4954,0.0,-2.4048,0.3,0.5,-0.2,1.0,1.0,0.0,-0.4286,33.2702
20190607LGHH0,2019-06-07,한화,LG,3.0,2.0,1.0,5.0,1,4.0,6.2,2.8,3.6,5.7377,4.5738,4.7541,5.6721,-2.2,0.8,1.1639,0.918,-1.4,2.082,0.4,0.8,-0.4,1.0,1.0,0.0,0.0072,-77.7805
20190607SSSK0,2019-06-07,SK,삼성,4.0,2.0,2.0,6.0,1,3.0,4.6,3.4,2.4,5.0164,4.9508,4.623,6.2951,-1.6,-1.0,0.0656,1.6721,-2.6,1.7377,0.7,0.6,0.1,1.0,1.0,0.0,0.3333,65.786
20190607WOOB0,2019-06-07,두산,키움,7.0,1.0,6.0,8.0,1,5.0,3.8,7.0,3.0,4.381,4.5,3.8571,4.5469,1.2,-4.0,-0.119,0.6897,-2.8,0.5707,0.6,0.4,0.2,1.0,1.0,0.0,0.2077,65.5519
20190608HTNC0,2019-06-08,NC,KIA,5.0,4.0,1.0,9.0,1,2.0,4.8,3.0,4.6,4.2581,4.4677,3.9677,4.7581,-2.8,1.6,-0.2097,0.7903,-1.2,0.5806,0.3,0.4,-0.1,1.0,1.0,0.0,-0.055,20.79
20190608LTKT0,2019-06-08,KT,롯데,6.0,2.0,4.0,8.0,1,3.8,2.6,6.6,4.4,4.375,5.2698,5.2812,3.8095,1.2,-2.2,-0.8948,-1.4717,-1.0,-2.3666,0.4,0.5,-0.1,1.0,1.0,0.0,-0.4138,51.3609
20190608LGHH0,2019-06-08,한화,LG,2.0,3.0,-1.0,5.0,0,3.4,5.6,3.2,4.0,5.7258,4.5968,4.7419,5.6129,-2.2,0.8,1.129,0.871,-1.4,2.0,0.5,0.7,-0.2,1.0,1.0,0.0,0.0089,-53.3764
20190608SSSK0,2019-06-08,SK,삼성,8.0,0.0,8.0,8.0,1,3.8,4.6,2.6,2.2,5.0161,4.9032,4.6129,6.2903,-0.8,-0.4,0.1129,1.6774,-1.2,1.7903,0.7,0.5,0.2,1.0,1.0,0.0,0.3548,82.0436
20190608WOOB0,2019-06-08,두산,키움,4.0,5.0,-1.0,9.0,0,5.8,3.2,4.6,4.4,4.4375,4.4308,3.7969,4.6,2.6,-0.2,0.0067,0.8031,2.4,0.8099,0.6,0.4,0.2,1.0,1.0,0.0,0.232,81.8226
20190609HTNC0,2019-06-09,NC,KIA,4.0,3.0,1.0,7.0,1,2.2,4.6,3.6,4.4,4.2381,4.4286,3.9206,4.7302,-2.4,0.8,-0.1905,0.8095,-1.6,0.619,0.4,0.4,0.0,1.0,1.0,0.0,-0.0212,39.5946
20190609LTKT0,2019-06-09,KT,롯데,2.0,0.0,2.0,2.0,1,4.2,2.4,5.6,4.0,4.3538,5.1875,5.2615,3.8125,1.8,-1.6,-0.8337,-1.449,0.2,-2.2827,0.5,0.4,0.1,1.0,1.0,0.0,-0.4,68.4256
20190609LGHH0,2019-06-09,한화,LG,1.0,3.0,-2.0,4.0,0,3.4,6.0,2.8,3.6,5.6984,4.5556,4.6667,5.5238,-2.6,0.8,1.1429,0.8571,-1.8,2.0,0.4,0.8,-0.4,1.0,1.0,0.0,0.0104,-70.3278
20190609SSSK0,2019-06-09,SK,삼성,0.0,9.0,-9.0,9.0,0,4.4,3.0,2.2,3.2,5.0,4.8254,4.5873,6.2222,1.4,1.0,0.1746,1.6349,2.4,1.8095,0.7,0.5,0.2,1.0,1.0,0.0,0.375,97.4067
20190609WOOB0,2019-06-09,두산,키움,0.0,4.0,-4.0,4.0,0,5.2,3.0,4.8,4.2,4.3692,4.5,3.8769,4.5303,2.2,-0.6,-0.1308,0.6534,1.6,0.5226,0.5,0.4,0.1,1.0,1.0,0.0,0.1952,57.1977
20190611SSHT0,2019-06-11,KIA,삼성,7.0,1.0,6.0,8.0,1,4.8,4.2,3.8,3.0,4.375,5.2031,4.7031,3.875,0.6,-0.8,-0.8281,-0.8281,-0.2,-1.6562,0.3,0.6,-0.3,2.0,2.0,0.0,-0.0303,-63.5876
20190611SKKT0,2019-06-11,KT,SK,1.0,13.0,-12.0,14.0,0,3.8,4.0,4.0,3.8,4.3939,5.0469,5.197,4.6562,-0.2,-0.2,-0.6529,-0.5407,-0.4,-1.1937,0.5,0.7,-0.2,2.0,2.0,0.0,-0.1613,-102.4343
20190611WONC0,2019-06-11,NC,키움,8.0,9.0,-1.0,17.0,0,2.8,3.6,3.6,3.8,4.5,4.4478,5.6406,4.5672,-0.8,0.2,0.0522,-1.0735,-0.6,-1.0212,0.4,0.5,-0.1,2.0,2.0,0.0,0.2059,-14.91
20190611OBHH0,2019-06-11,한화,두산,4.0,1.0,3.0,5.0,1,3.2,3.8,2.8,5.2,5.75,4.5,4.7188,3.8333,-0.6,2.4,1.25,-0.8854,1.8,0.3646,0.4,0.4,0.0,2.0,2.0,0.0,-0.1742,-96.2781
20190612SSHT0,2019-06-12,KIA,삼성,7.0,3.0,4.0,10.0,1,5.4,3.6,3.0,3.8,4.3692,4.7231,4.6462,6.0923,1.8,0.8,-0.3538,1.4462,2.6,1.0923,0.3,0.5,-0.2,1.0,1.0,0.0,0.2941,-39.9676
20190612SKKT0,2019-06-12,KT,SK,3.0,6.0,-3.0,9.0,0,3.6,5.4,4.8,3.6,4.4328,5.0308,5.1642,4.6615,-1.8,-1.2,-0.5979,-0.5026,-3.0,-1.1006,0.5,0.7,-0.2,1.0,1.0,0.0,-0.125,-116.7028
20190612LTLG0,2019-06-12,LG,롯데,4.0,3.0,1.0,7.0,1,5.0,1.8,3.0,4.0,4.5469,5.2615,5.7344,3.9077,3.2,1.0,-0.7147,-1.8267,4.2,-2.5413,0.8,0.4,0.4,3.0,3.0,0.0,0.0204,147.667
20190612WONC0,2019-06-12,NC,키움,4.0,5.0,-1.0,9.0,0,3.8,5.0,4.6,4.2,4.1692,4.4265,3.8462,4.6029,-1.2,-0.4,-0.2572,0.7568,-1.6,0.4995,0.4,0.6,-0.2,1.0,1.0,0.0,0.2286,-34.0522
20190612OBHH0,2019-06-12,한화,두산,6.0,9.0,-3.0,15.0,0,2.8,3.0,2.4,5.2,5.7385,4.5224,4.7077,3.8209,-0.2,2.8,1.2161,-0.8868,2.6,0.3293,0.5,0.4,0.1,1.0,1.0,0.0,-0.1683,-70.8735
20190613SSHT0,2019-06-13,KIA,삼성,3.0,2.0,1.0,5.0,1,4.4,3.0,3.0,5.2,4.3939,4.697,4.7121,6.0606,1.4,2.2,-0.303,1.3485,3.6,1.0455,0.3,0.5,-0.2,1.0,1.0,0.0,0.2857,-17.677
20190613SKKT0,2019-06-13,KT,SK,5.0,1.0,4.0,6.0,1,2.8,6.2,4.4,3.0,4.4118,5.0,5.1176,4.6061,-3.4,-1.4,-0.5882,-0.5116,-4.8,-1.0998,0.4,0.7,-0.3,1.0,1.0,0.0,-0.1212,-130.2266
20190613LTLG0,2019-06-13,LG,롯데,4.0,3.0,1.0,7.0,1,4.0,1.8,3.2,3.6,4.5538,5.2879,5.6615,3.8788,2.2,0.4,-0.734,-1.7828,2.6,-2.5168,0.8,0.3,0.5,1.0,1.0,0.0,0.0202,159.644
20190613WONC0,2019-06-13,NC,키움,3.0,1.0,2.0,4.0,1,4.6,4.8,4.4,4.6,4.1667,4.3913,3.8333,4.5797,-0.2,0.2,-0.2246,0.7464,0.0,0.5217,0.4,0.7,-0.3,1.0,1.0,0.0,0.25,-52.0982
20190613OBHH0,2019-06-13,한화,두산,2.0,7.0,-5.0,9.0,0,3.2,4.2,3.6,4.0,5.6667,4.4706,4.6818,3.8382,-1.0,0.4,1.1961,-0.8436,-0.6,0.3525,0.5,0.5,0.0,1.0,1.0,0.0,-0.1638,-86.8493
20190614KTSS0,2019-06-14,삼성,KT,7.0,4.0,3.0,11.0,1,3.0,3.4,5.0,4.4,5.3134,4.2319,3.8806,4.6087,-0.4,-0.6,1.0815,0.7281,-1.0,1.8096,0.5,0.4,0.1,1.0,1.0,0.0,0.2599,-2.6572
20190614LGOB0,2019-06-14,두산,LG,7.0,4.0,3.0,11.0,1,4.2,3.2,4.2,2.4,4.5072,4.5455,3.8261,5.6818,1.0,-1.8,-0.0382,1.8557,-0.8,1.8175,0.6,0.8,-0.2,1.0,1.0,0.0,0.3067,1.0892
20190614NCSK0,2019-06-14,SK,NC,7.0,3.0,4.0,10.0,1,5.6,4.8,3.6,4.4,4.9701,4.1642,4.6418,3.8806,0.8,0.8,0.806,-0.7612,1.6,0.0448,0.7,0.5,0.2,1.0,1.0,0.0,-0.1455,85.6243
20190614HHWO0,2019-06-14,키움,한화,8.0,7.0,1.0,15.0,1,4.8,3.0,3.8,4.6,4.4286,5.7015,4.5714,4.7164,1.8,0.8,-1.2729,0.145,2.6,-1.1279,0.6,0.4,0.2,1.0,1.0,0.0,-0.0428,72.286
20190615HTLT0,2019-06-15,롯데,KIA,7.0,0.0,7.0,7.0,1,1.8,4.8,3.6,3.0,5.3582,4.4627,3.9403,4.8657,-3.0,-0.6,0.8955,0.9254,-3.6,1.8209,0.2,0.4,-0.2,2.0,2.0,0.0,0.351,-96.5971
20190615KTSS0,2019-06-15,삼성,KT,7.0,10.0,-3.0,17.0,0,4.4,3.0,4.2,5.4,4.6618,4.2857,5.8824,5.0714,1.4,1.2,0.3761,-0.8109,2.6,-0.4349,0.5,0.4,0.1,1.0,1.0,0.0,0.1944,17.4957
20190615LGOB0,2019-06-15,두산,LG,3.0,4.0,-1.0,7.0,0,4.8,3.6,4.0,3.2,4.5,4.6269,3.7714,5.7015,1.2,-0.8,-0.1269,1.9301,0.4,1.8032,0.6,0.7,-0.1,1.0,1.0,0.0,0.2976,21.0265
20190615NCSK0,2019-06-15,SK,NC,4.0,0.0,4.0,4.0,1,5.4,4.4,4.2,5.0,4.8971,4.1618,4.6324,3.8676,1.0,0.8,0.7353,-0.7647,1.8,-0.0294,0.7,0.4,0.3,1.0,1.0,0.0,-0.1717,100.7928
20190615HHWO0,2019-06-15,키움,한화,8.0,3.0,5.0,11.0,1,5.4,4.0,4.4,5.6,4.4648,5.7353,4.6479,4.6912,1.4,1.2,-1.2705,0.0433,2.6,-1.2272,0.6,0.4,0.2,1.0,1.0,0.0,-0.0706,88.1839
20190616HTLT0,2019-06-16,롯데,KIA,10.0,5.0,5.0,15.0,1,3.0,4.0,3.2,3.4,5.3529,4.4412,3.9265,4.9118,-1.0,0.2,0.9118,0.9853,-0.8,1.8971,0.2,0.4,-0.2,1.0,1.0,0.0,0.3705,-71.1755
20190616KTSS0,2019-06-16,삼성,KT,1.0,3.0,-2.0,4.0,0,4.0,4.6,6.2,6.8,4.7391,4.2958,5.8696,5.1408,-0.6,0.6,0.4434,-0.7287,0.0,-0.2854,0.4,0.5,-0.1,1.0,1.0,0.0,0.2179,-3.5105
20190616LGOB0,2019-06-16,두산,LG,5.0,3.0,2.0,8.0,1,5.4,3.8,4.0,3.4,4.5634,4.6029,3.7465,5.6324,1.6,-0.6,-0.0396,1.8859,1.0,1.8463,0.5,0.8,-0.3,1.0,1.0,0.0,0.289,-0.1824
20190616NCSK0,2019-06-16,SK,NC,9.0,2.0,7.0,11.0,1,6.2,3.6,2.4,5.2,4.8551,4.1449,4.6957,3.8841,2.6,2.8,0.7101,-0.8116,5.4,-0.1014,0.7,0.4,0.3,1.0,1.0,0.0,-0.1652,115.1482
20190616HHWO0,2019-06-16,키움,한화,9.0,6.0,3.0,15.0,1,6.2,4.4,5.0,6.6,4.4167,5.7826,4.625,4.7101,1.8,1.6,-1.3659,0.0851,3.4,-1.2808,0.7,0.4,0.3,1.0,1.0,0.0,-0.0968,103.2139
20190618SKHT0,2019-06-18,KIA,SK,4.0,2.0,2.0,6.0,1,4.4,5.4,4.6,2.6,4.4638,4.8857,4.971,4.7714,-1.0,-2.0,-0.4219,-0.1996,-3.0,-0.6215,0.4,0.7,-0.3,2.0,2.0,0.0,-0.1356,-148.6752
20190618KTWO0,2019-06-18,키움,KT,3.0,2.0,1.0,5.0,1,6.2,5.0,4.6,4.4,4.5205,4.2917,4.6301,5.0972,1.2,-0.2,0.2289,0.4671,1.0,0.696,0.8,0.6,0.2,2.0,2.0,0.0,0.0541,58.8117
20190618LGSS0,2019-06-18,삼성,LG,12.0,5.0,7.0,17.0,1,4.0,3.8,5.4,4.2,4.8286,4.5652,5.8286,5.5942,0.2,-1.2,0.2634,-0.2344,-1.0,0.029,0.3,0.7,-0.4,2.0,2.0,0.0,-0.0326,-78.7495
20190618NCOB0,2019-06-18,두산,NC,10.0,7.0,3.0,17.0,1,6.2,2.4,3.8,5.2,4.5278,4.1571,3.75,4.0,3.8,1.4,0.3706,0.25,5.2,0.6206,0.5,0.4,0.1,2.0,2.0,0.0,0.0821,89.7204
20190618LTHH0,2019-06-18,한화,롯데,3.0,11.0,-8.0,14.0,0,4.8,4.6,8.2,3.0,5.7429,5.4203,4.6714,3.971,0.2,-5.2,0.3226,-0.7004,-5.0,-0.3778,0.3,0.3,0.0,2.0,2.0,0.0,-0.0909,22.8795
20190619SKHT0,2019-06-19,KIA,SK,1.0,7.0,-6.0,8.0,0,3.8,4.6,4.8,2.8,4.4429,4.8169,5.0571,4.7183,-0.8,-2.0,-0.374,-0.3388,-2.8,-0.7129,0.5,0.7,-0.2,1.0,1.0,0.0,0.0579,-120.6035
20190619KTWO0,2019-06-19,키움,KT,8.0,2.0,6.0,10.0,1,5.8,4.8,4.2,3.8,4.5405,4.2466,4.6892,5.1233,1.0,-0.4,0.294,0.4341,0.6,0.7281,0.8,0.6,0.2,1.0,1.0,0.0,0.052,75.4582
20190619LGSS0,2019-06-19,삼성,LG,6.0,9.0,-3.0,15.0,0,5.8,4.0,5.0,6.0,4.8592,4.5286,5.8169,5.6286,1.8,1.0,0.3306,-0.1883,2.8,0.1423,0.3,0.6,-0.3,1.0,1.0,0.0,-0.0038,-54.2923
